ds,group_1,markup,orders_num,algo_1_markup,algo_2_markup,algo_3_markup,algo_4_markup,algo_5_markup
20231020,group_1034,0.03,153.33,0.03,0.06,0.02,0.0,0.0
20231020,group_1034,0.04,40.0,0.03,0.06,0.02,0.0,0.0
20231020,group_1035,0.02,6755.0,0.04,0.04,0.06,0.01,0.03
20231020,group_1035,0.03,4860.0,0.04,0.04,0.06,0.01,0.03
20231020,group_1035,0.04,6283.33,0.04,0.04,0.06,0.01,0.03
20231020,group_1035,0.05,5253.33,0.04,0.04,0.06,0.01,0.03
20231020,group_1036,0.01,144.0,0.03,0.01,0.0,0.05,0.03
20231020,group_1036,0.02,100.0,0.03,0.01,0.0,0.05,0.03
20231020,group_1036,0.03,126.67,0.03,0.01,0.0,0.05,0.03
20231020,group_1036,0.04,90.0,0.03,0.01,0.0,0.05,0.03
20231020,group_1036,0.05,300.0,0.03,0.01,0.0,0.05,0.03
20231020,group_1036,0.06,55.0,0.03,0.01,0.0,0.05,0.03
20231020,group_1037,0.01,1264.71,0.01,0.01,0.04,0.03,0.04
20231020,group_1037,0.02,560.0,0.01,0.01,0.04,0.03,0.04
20231020,group_1037,0.03,830.0,0.01,0.01,0.04,0.03,0.04
20231020,group_1038,0.01,152.0,0.05,0.03,0.01,0.04,0.01
20231020,group_1038,0.03,93.33,0.05,0.03,0.01,0.04,0.01
20231020,group_1038,0.04,200.0,0.05,0.03,0.01,0.04,0.01
20231020,group_1038,0.05,440.0,0.05,0.03,0.01,0.04,0.01
20231020,group_1038,0.06,60.0,0.05,0.03,0.01,0.04,0.01
20231021,group_1000,0.01,38860.0,0.03,0.01,0.04,0.02,0.02
20231021,group_1000,0.02,31800.0,0.03,0.01,0.04,0.02,0.02
20231021,group_1000,0.03,38935.56,0.03,0.01,0.04,0.02,0.02
20231021,group_1000,0.04,43020.0,0.03,0.01,0.04,0.02,0.02
20231021,group_1000,0.05,31600.0,0.03,0.01,0.04,0.02,0.02
20231021,group_1001,0.01,25046.67,0.03,0.06,0.03,0.0,0.05
20231021,group_1001,0.02,17406.67,0.03,0.06,0.03,0.0,0.05
20231021,group_1001,0.03,21582.0,0.03,0.06,0.03,0.0,0.05
20231021,group_1001,0.04,16980.0,0.03,0.06,0.03,0.0,0.05
20231021,group_1002,0.01,52900.0,0.05,0.06,0.0,0.03,0.03
20231021,group_1002,0.03,50806.67,0.05,0.06,0.0,0.03,0.03
20231021,group_1002,0.04,49835.0,0.05,0.06,0.0,0.03,0.03
20231021,group_1002,0.06,47460.0,0.05,0.06,0.0,0.03,0.03
20231021,group_1003,0.02,3190.0,0.05,0.05,0.04,0.04,0.05
20231021,group_1003,0.03,3810.0,0.05,0.05,0.04,0.04,0.05
20231021,group_1003,0.05,2635.56,0.05,0.05,0.04,0.04,0.05
20231021,group_1003,0.06,2080.0,0.05,0.05,0.04,0.04,0.05
20231021,group_1004,0.02,2560.0,0.01,0.0,0.0,0.01,0.0
20231021,group_1004,0.03,2875.0,0.01,0.0,0.0,0.01,0.0
20231021,group_1004,0.04,3380.0,0.01,0.0,0.0,0.01,0.0
20231021,group_1004,0.06,2373.33,0.01,0.0,0.0,0.01,0.0
20231021,group_1005,0.01,5820.0,0.05,0.03,0.0,0.0,0.06
20231021,group_1005,0.03,7262.22,0.05,0.03,0.0,0.0,0.06
20231021,group_1005,0.04,10955.0,0.05,0.03,0.0,0.0,0.06
20231021,group_1005,0.05,8360.0,0.05,0.03,0.0,0.0,0.06
20231021,group_1006,0.02,21820.0,0.05,0.01,0.04,0.02,0.01
20231021,group_1006,0.03,23827.5,0.05,0.01,0.04,0.02,0.01
20231021,group_1006,0.04,26720.0,0.05,0.01,0.04,0.02,0.01
20231021,group_1006,0.06,23946.67,0.05,0.01,0.04,0.02,0.01
20231021,group_1007,0.01,28820.0,0.03,0.05,0.06,0.0,0.06
20231021,group_1007,0.02,16920.0,0.03,0.05,0.06,0.0,0.06
20231021,group_1007,0.03,19864.44,0.03,0.05,0.06,0.0,0.06
20231021,group_1008,0.03,16611.11,0.01,0.02,0.0,0.03,0.04
20231021,group_1008,0.04,16167.5,0.01,0.02,0.0,0.03,0.04
20231021,group_1008,0.05,17140.0,0.01,0.02,0.0,0.03,0.04
20231021,group_1009,0.01,12600.0,0.05,0.05,0.02,0.04,0.06
20231021,group_1009,0.03,15955.56,0.05,0.05,0.02,0.04,0.06
20231021,group_1009,0.04,13665.0,0.05,0.05,0.02,0.04,0.06
20231021,group_1010,0.03,21440.0,0.02,0.01,0.03,0.02,0.02
20231021,group_1010,0.04,25320.0,0.02,0.01,0.03,0.02,0.02
20231021,group_1010,0.05,27213.33,0.02,0.01,0.03,0.02,0.02
20231021,group_1010,0.06,23273.33,0.02,0.01,0.03,0.02,0.02
20231021,group_1011,0.02,3320.0,0.03,0.02,0.0,0.01,0.03
20231021,group_1011,0.03,4610.0,0.03,0.02,0.0,0.01,0.03
20231021,group_1011,0.04,1300.0,0.03,0.02,0.0,0.01,0.03
20231021,group_1011,0.05,3526.67,0.03,0.02,0.0,0.01,0.03
20231021,group_1012,0.01,6696.0,0.06,0.0,0.04,0.0,0.01
20231021,group_1012,0.02,8290.0,0.06,0.0,0.04,0.0,0.01
20231021,group_1012,0.03,5106.67,0.06,0.0,0.04,0.0,0.01
20231021,group_1012,0.04,5820.0,0.06,0.0,0.04,0.0,0.01
20231021,group_1012,0.05,6493.33,0.06,0.0,0.04,0.0,0.01
20231021,group_1013,0.01,3374.29,0.0,0.03,0.06,0.01,0.06
20231021,group_1013,0.02,3017.5,0.0,0.03,0.06,0.01,0.06
20231021,group_1013,0.03,3444.0,0.0,0.03,0.06,0.01,0.06
20231021,group_1014,0.01,3273.33,0.0,0.02,0.01,0.05,0.0
20231021,group_1014,0.03,3865.0,0.0,0.02,0.01,0.05,0.0
20231021,group_1014,0.04,2946.67,0.0,0.02,0.01,0.05,0.0
20231021,group_1014,0.05,2506.67,0.0,0.02,0.01,0.05,0.0
20231021,group_1014,0.06,2760.0,0.0,0.02,0.01,0.05,0.0
20231021,group_1015,0.01,3913.33,0.03,0.01,0.0,0.04,0.02
20231021,group_1015,0.02,3528.57,0.03,0.01,0.0,0.04,0.02
20231021,group_1015,0.03,4207.5,0.03,0.01,0.0,0.04,0.02
20231021,group_1015,0.04,6760.0,0.03,0.01,0.0,0.04,0.02
20231021,group_1016,0.02,30448.0,0.06,0.05,0.02,0.02,0.05
20231021,group_1016,0.03,25365.0,0.06,0.05,0.02,0.02,0.05
20231021,group_1016,0.04,27260.0,0.06,0.05,0.02,0.02,0.05
20231021,group_1016,0.05,27105.71,0.06,0.05,0.02,0.02,0.05
20231021,group_1016,0.06,25953.33,0.06,0.05,0.02,0.02,0.05
20231021,group_1017,0.01,21946.67,0.04,0.03,0.06,0.02,0.02
20231021,group_1017,0.02,24663.33,0.04,0.03,0.06,0.02,0.02
20231021,group_1017,0.03,20560.0,0.04,0.03,0.06,0.02,0.02
20231021,group_1017,0.04,23357.14,0.04,0.03,0.06,0.02,0.02
20231021,group_1018,0.01,56506.67,0.05,0.03,0.0,0.02,0.04
20231021,group_1018,0.03,32690.0,0.05,0.03,0.0,0.02,0.04
20231021,group_1018,0.04,65190.0,0.05,0.03,0.0,0.02,0.04
20231021,group_1018,0.05,31462.86,0.05,0.03,0.0,0.02,0.04
20231021,group_1019,0.01,1566.67,0.05,0.0,0.04,0.05,0.01
20231021,group_1019,0.02,1800.0,0.05,0.0,0.04,0.05,0.01
20231021,group_1019,0.03,1307.27,0.05,0.0,0.04,0.05,0.01
20231021,group_1019,0.04,1640.0,0.05,0.0,0.04,0.05,0.01
20231021,group_1020,0.03,49920.0,0.04,0.02,0.06,0.02,0.01
20231021,group_1020,0.04,64143.33,0.04,0.02,0.06,0.02,0.01
20231021,group_1020,0.05,68338.18,0.04,0.02,0.06,0.02,0.01
20231021,group_1021,0.01,200.0,0.05,0.05,0.06,0.0,0.01
20231021,group_1021,0.02,500.0,0.05,0.05,0.06,0.0,0.01
20231021,group_1021,0.03,896.67,0.05,0.05,0.06,0.0,0.01
20231021,group_1021,0.04,460.0,0.05,0.05,0.06,0.0,0.01
20231021,group_1021,0.06,793.33,0.05,0.05,0.06,0.0,0.01
20231021,group_1022,0.02,1310.0,0.05,0.0,0.04,0.02,0.01
20231021,group_1022,0.03,1174.29,0.05,0.0,0.04,0.02,0.01
20231021,group_1022,0.04,640.0,0.05,0.0,0.04,0.02,0.01
20231021,group_1022,0.05,1000.0,0.05,0.0,0.04,0.02,0.01
20231021,group_1022,0.06,840.0,0.05,0.0,0.04,0.02,0.01
20231021,group_1023,0.01,4388.0,0.03,0.06,0.02,0.06,0.05
20231021,group_1023,0.02,3720.0,0.03,0.06,0.02,0.06,0.05
20231021,group_1023,0.03,4577.78,0.03,0.06,0.02,0.06,0.05
20231021,group_1023,0.04,3230.0,0.03,0.06,0.02,0.06,0.05
20231021,group_1023,0.05,3313.33,0.03,0.06,0.02,0.06,0.05
20231021,group_1024,0.03,10667.5,0.05,0.06,0.04,0.02,0.05
20231021,group_1024,0.04,10760.0,0.05,0.06,0.04,0.02,0.05
20231021,group_1024,0.06,10713.33,0.05,0.06,0.04,0.02,0.05
20231021,group_1025,0.03,4746.67,0.0,0.03,0.0,0.02,0.02
20231021,group_1025,0.04,4615.0,0.0,0.03,0.0,0.02,0.02
20231021,group_1025,0.05,3253.33,0.0,0.03,0.0,0.02,0.02
20231021,group_1026,0.01,5520.0,0.01,0.0,0.06,0.03,0.02
20231021,group_1026,0.02,6912.0,0.01,0.0,0.06,0.03,0.02
20231021,group_1026,0.03,5143.64,0.01,0.0,0.06,0.03,0.02
20231021,group_1026,0.04,3940.0,0.01,0.0,0.06,0.03,0.02
20231021,group_1027,0.03,8252.5,0.05,0.04,0.04,0.02,0.01
20231021,group_1027,0.04,6780.0,0.05,0.04,0.04,0.02,0.01
20231021,group_1027,0.05,5813.33,0.05,0.04,0.04,0.02,0.01
20231021,group_1027,0.06,8635.0,0.05,0.04,0.04,0.02,0.01
20231021,group_1028,0.02,19276.67,0.06,0.0,0.06,0.01,0.03
20231021,group_1028,0.03,11542.0,0.06,0.0,0.06,0.01,0.03
20231021,group_1028,0.04,16540.0,0.06,0.0,0.06,0.01,0.03
20231021,group_1028,0.05,12273.33,0.06,0.0,0.06,0.01,0.03
20231021,group_1029,0.01,16076.67,0.01,0.0,0.05,0.01,0.01
20231021,group_1029,0.02,18002.86,0.01,0.0,0.05,0.01,0.01
20231021,group_1029,0.03,12560.0,0.01,0.0,0.05,0.01,0.01
20231021,group_1029,0.04,19880.0,0.01,0.0,0.05,0.01,0.01
20231021,group_1029,0.05,9553.33,0.01,0.0,0.05,0.01,0.01
20231021,group_1030,0.01,16966.67,0.04,0.06,0.0,0.01,0.03
20231021,group_1030,0.03,16206.67,0.04,0.06,0.0,0.01,0.03
20231021,group_1030,0.04,79640.0,0.04,0.06,0.0,0.01,0.03
20231021,group_1030,0.05,14922.5,0.04,0.06,0.0,0.01,0.03
20231021,group_1030,0.06,39920.0,0.04,0.06,0.0,0.01,0.03
20231021,group_1031,0.01,1425.0,0.05,0.03,0.02,0.06,0.01
20231021,group_1031,0.02,900.0,0.05,0.03,0.02,0.06,0.01
20231021,group_1031,0.03,643.33,0.05,0.03,0.02,0.06,0.01
20231021,group_1032,0.01,1020.0,0.04,0.01,0.02,0.05,0.05
20231021,group_1032,0.02,1097.14,0.04,0.01,0.02,0.05,0.05
20231021,group_1032,0.03,1135.0,0.04,0.01,0.02,0.05,0.05
20231021,group_1033,0.02,120.0,0.0,0.06,0.05,0.02,0.05
20231021,group_1033,0.03,105.0,0.0,0.06,0.05,0.02,0.05
20231021,group_1033,0.04,235.0,0.0,0.06,0.05,0.02,0.05
20231021,group_1033,0.05,315.0,0.0,0.06,0.05,0.02,0.05
20231021,group_1033,0.06,90.0,0.0,0.06,0.05,0.02,0.05
20231021,group_1034,0.01,34.0,0.03,0.0,0.01,0.04,0.05
20231021,group_1034,0.02,30.0,0.03,0.0,0.01,0.04,0.05
20231021,group_1034,0.03,76.67,0.03,0.0,0.01,0.04,0.05
20231021,group_1035,0.02,6740.0,0.05,0.04,0.06,0.04,0.03
20231021,group_1035,0.03,8145.0,0.05,0.04,0.06,0.04,0.03
20231021,group_1035,0.04,4533.33,0.05,0.04,0.06,0.04,0.03
20231021,group_1035,0.05,4840.0,0.05,0.04,0.06,0.04,0.03
20231021,group_1036,0.01,130.0,0.06,0.02,0.01,0.05,0.01
20231021,group_1036,0.02,160.0,0.06,0.02,0.01,0.05,0.01
20231021,group_1036,0.03,120.0,0.06,0.02,0.01,0.05,0.01
20231021,group_1036,0.04,200.0,0.06,0.02,0.01,0.05,0.01
20231021,group_1036,0.06,157.78,0.06,0.02,0.01,0.05,0.01
20231021,group_1037,0.01,791.76,0.03,0.05,0.01,0.06,0.04
20231021,group_1037,0.02,220.0,0.03,0.05,0.01,0.06,0.04
20231021,group_1037,0.03,170.0,0.03,0.05,0.01,0.06,0.04
20231021,group_1038,0.01,413.33,0.01,0.02,0.03,0.01,0.03
20231021,group_1038,0.03,80.0,0.01,0.02,0.03,0.01,0.03
20231021,group_1038,0.04,460.0,0.01,0.02,0.03,0.01,0.03
20231021,group_1038,0.06,85.71,0.01,0.02,0.03,0.01,0.03
